genome	D300529	D300480	D300517	D300428	D300509	D300516	D300510	D300483	D300466	D300421	D300454	D300525	D300468	D300451	D300498	D300476	D300487	D300459	D300420	D300430	D300462	D300512	D300484	D300495	D300478	D300458	D300427	D300490	D300496	D300467	D300418	D300519	D300504	D300527	D300439	D300475	D300506	D300473	D300486	D300528	D300449	D300492	D300446	D300419	D300453	D300465	D300422	D300437	D300523	D300426	D300440	D300485	D300447	D300461	D300456	D300425	D300424	D300450	D300481	D300494	D300423	D300441	D300435	D300457	D300432	D300444	D300482	D300501	D300521	D300514	D300443	D300526	D300474	D300511	D300489	D300491	D300488	D300508	D300502	D300438	D300448	D300518	D300500	D300522	D300429	D300472	D300471	D300431	D300463	D300452	D300470	D300433	D300479	D300436	D300445	D300442	D300507	D300434	D300460	D300513	D300455	D300524	D300469	D300520	D300505	D300493	D300499	D300503	D300464	D300515	D300497	classification
GPB:bin_000175	18.3210262268494	50.1350082419891	47.5043180469045	3.75778870019604	5.04261120664198	0	14.3058378680466	20.1614132595993	14.6983415579891	49.9580305819805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6060999750674	2.35317477368398	4.23814490519728	16.7764230123232	8.66693797858752	16.051845025974	41.2574294901461	36.7102818368893	6.55983235222235	4.76513683781851	2.62371125697244	12.8027388089991	10.990021213235	1.00422814176057	5.3099866414914	0	0	0	4.07216933585962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter intestinavium
GPB:bin_000176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.35973137714432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor stercoripullorum
GPB:bin_000177	0	8.07347986812771	19.4263134237036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pelethomonas;s__
GPB:bin_000178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32983915463745	0	2.69449563943831	9.28289414769001	2.25148842624021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__Butyricicoccus sp900604335
GPB:bin_000181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9129748531592	7.32296853225693	17.1263552051336	8.66806391873759	9.07807238357157	7.09231104753245	5.9436441664726	9.47444100676078	18.6069618638899	15.0772739538168	26.326077233293	10.6980715703561	9.88762840487781	26.8161504596516	20.8646328886523	18.1788778365511	23.2304985380603	7.04011739874543	10.8698078963224	0	0	0	0	21.2971526368512	25.0200901190621	8.66869231252611	8.63206065108989	20.7968772525145	29.1406899763798	14.7285893298735	9.1569173218596	10.1919927845607	15.1903478714085	17.7917133341466	5.6093386709841	8.12372704052401	10.9894614665232	21.4285978316718	6.39257608185384	0	9.80109488376563	11.9286514299655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44869164716798	5.07875252743678	3.44515046334801	6.47482173946794	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas pullistercoris
GPB:bin_000183	0	0	4.39078147222912	1.73510426630789	1.80808100360059	3.73442419014167	0	0	0	0	0	1.63001603119221	0	17.2352505953555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__
GPB:bin_000184	17.1366468818818	37.4126277818233	13.3925753577598	19.4443459519334	44.7794101487009	35.6420629118066	9.73496397860254	19.48518045863	13.7828108264922	20.9276627043374	26.4208488947431	24.3385088298943	20.8461255569507	45.2350951120202	13.5601770520915	3.43554902411829	0	0	0	0	0	17.5370360331189	4.22076713781902	9.31211365091552	16.052796218669	33.0720383993811	6.75936358534881	16.2014971187278	14.54785344119	35.6018437798072	21.895339415775	20.9281462130281	27.8243427578457	10.8008808649238	29.9690993991306	27.4125691747093	21.2424268619846	58.7609870024073	8.58249903664556	9.96674046279108	31.8517943300548	96.0177931198178	47.3180945069017	31.6524129281433	20.5946131271144	21.0016834893504	10.5727966289188	6.60828909717206	39.4139142079761	51.7119138006567	47.9677104105282	40.0375964636467	50.3105737489945	35.3229911312785	39.2391917492905	16.5152063483226	25.2689114168123	26.169863928933	46.4466360249139	13.1918313404473	0	30.9899620665454	18.5152180697454	4.2911835853195	0	0	0	0	41.6629329051107	13.8952046194127	25.7789691301679	29.9338472200448	29.9698905951699	28.3353235332471	55.7077175312925	35.8570924131626	35.9508051884878	38.951460122987	42.1911881273708	31.6221277019711	58.3918500947238	21.8154286158025	48.3681874724364	16.1157842144669	12.8950009596915	16.6614897049278	8.10092438070595	22.1245664905034	12.0669703491958	13.1879193155861	0	0	0	0	0	0	14.409482044978	24.3363550184539	24.1363582418452	17.9797981277957	17.0852630946607	21.2365368470252	30.0955149440815	26.1024803995833	10.40967837881	28.4449920953655	16.7679495275534	106.221540751724	57.7052237985908	28.2924231257811	30.4664100651858	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter ornithocaccae
GPB:bin_000185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.58562959096163	12.1817243993686	34.5158904756578	16.6427408429347	4.07515815901662	0	12.7996321016195	2.84046136445555	0	2.95617534832271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Merdibacter;s__
GPB:bin_000186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19309575876485	2.86374773768243	0.659449958784377	1.94729623246065	0.790760888077444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05345768415889	1.51776813430616	0	0	0	0	1.77783530555196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74235353693624	1.89790561054757	2.46601130420763	2.97893575131652	4.66923043733976	1.9647248772047	2.86652950834191	1.82024311540147	5.29688873144445	1.85254571754923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.717185892675882	1.1963316960626	0.695840060676663	0	1.81462280325274	1.71425197619258	2.21820663219542	1.68070041578956	0	1.13814159553282	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous
GPB:bin_000189	0	3.82412014976037	0	4.23158014265731	7.04743915078879	9.43723489329694	0	4.66241502693448	5.58629703869722	4.56637865149628	3.36211874364288	0	6.88913013190606	8.93561093228167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp944368795
GPB:bin_000190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65154510924515	8.70195211702076	0	0	6.91792656940547	6.35455653358029	0	11.5062352822899	23.0672750054968	25.5216434629868	8.22986151355071	47.5934270635037	63.6116494379378	11.6859129291891	3.08094137763897	0	0	70.3725189853863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp944342025
GPB:bin_000192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06574440339487	0	1.3773594986455	0.96477497818348	1.95181171106815	2.26703815763697	1.46447716537614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.60071712532477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.40110537032676	0	2.47080741900184	0	1.218113746683	1.71712334595163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79494054627378	1.06089628792661	0	1.46670334084626	1.62560279884674	2.75996287728727	0.887205130691341	1.2275626247895	0	0	1.63327073657715	0	1.55960906379922	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp900291975
GPB:bin_000193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.800052169854062	0.657443127994618	0.604268121669514	0.718781931971295	0	0.694069895836806	0.650823832601452	1.14991870524621	1.04320095396305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.700542095776792	0	0	0	0.685023525466146	0.675315225556168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697820829892934	0.869922510115264	0.825352587801276	1.28892390850271	1.40829186875948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.660679227964611	0.974213186420932	1.22920315451103	0	0.644572275841239	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Alangreenwoodia;s__Alangreenwoodia sp905206455
GPB:bin_000194	2.86237023383372	9.57518426236676	4.27701500348196	3.59287808666894	6.71683008281352	8.62644319187714	5.03468297598731	4.76415824744359	5.44866778784966	7.72225134206597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25080962826242	2.32384633665465	4.08060096733085	3.34264064263493	5.43260357072768	3.34814719128756	5.18112404805023	3.15525237795956	3.50928619396466	5.42618616440319	3.69365206727429	7.99480479906066	4.35199515092498	3.40706312160861	3.58443195189347	2.38528782688405	3.5119773643588	2.38123036998211	2.49690929430888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81463052714646	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B sp002160985
GPB:bin_000195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81886692317898	0.944938304365132	0	0.625235504842776	0.605652116226615	0.800610322409447	5.67002786254478	2.21371898633409	1.17834682234311	9.8601565609659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__;s__
GPB:bin_000197	7.22015811333729	69.1695014199265	36.9522405011171	45.4028811003412	89.067264785751	38.2630252685958	3.68320761958547	10.2614172955165	7.86286548319784	30.8043816664085	6.16159189816717	4.3791125405276	21.8000456323196	18.2779485308875	14.8150843005305	4.36418686892658	2.94635648575243	5.30837112134318	0	0	0	36.9979210069371	32.6626458505549	34.8766325179186	28.0151603383345	22.4052039155132	11.9725931420936	35.5200626805928	16.409962783398	22.9375408227358	36.8669509491113	18.2881399095593	23.9204306303211	15.4109908357099	49.8650425351524	26.4346654324578	26.5723936030909	14.2051917244078	8.82927561463289	17.5202086847411	5.67168292910342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.6485121189466	31.8172673757585	18.9905499658239	39.5753279009832	44.6330706142077	20.9719419057685	59.175192208679	30.4392990162549	82.0452603222644	30.9461213371571	58.2795796333369	59.4944859340905	86.4368410388267	102.868234629148	37.4439203125742	10.1714295902223	39.7822634835192	47.842921220161	24.5031100570115	39.3098099609041	141.205201602576	95.9710926242126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3329622193787	3.65610288907516	5.09319570073197	0	4.33498603925681	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor avistercoris
GPB:bin_000198	1.29485123053962	3.32488495698232	1.91446487621444	1.76741465966288	2.97769829831441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22900784999415	0.953014346541028	2.2424472155566	1.31707337147372	2.3870283053377	1.14389156326817	2.13325694281868	1.51885589810371	2.70774043807796	4.2502588010652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Avimicrobium;s__Avimicrobium caecorum
GPB:bin_000199	2.85142781446928	5.53719508733418	3.12064038756316	0	4.86739965558352	4.10461177450183	4.20282724296501	5.04566356944155	4.66256647048805	7.50877126582518	0	3.8321632004239	4.57048237231043	5.69536173192287	3.15640671422894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Metalachnospira;s__Metalachnospira gallinarum
GPB:bin_000200	0	0	0	0	0	1.34737524777339	1.30831665256624	0	1.26172428337718	6.79100238203792	0	1.40362255060916	2.64450095452185	0.928555929128886	1.75068815783378	0	0	0	0.748476787930358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09503039109796	2.11772192328229	4.17444222034217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium globosum
GPB:bin_000202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.29882981678079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_G;s__
GPB:bin_000204	0	2.03718288742652	1.74809862930507	3.8284804691392	4.27868899126532	6.83924106486248	1.46072240225081	1.63280653226993	1.80830672442342	2.45415597170362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Timburyella;s__Timburyella stercoris
GPB:bin_000206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00959739706331	2.87424852059976	0	0	0	0	0	1.26812391494685	0	3.64678824267083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG626;s__RUG626 sp944385785
GPB:bin_000208	59.8154406943999	234.73696486361	14.568508148105	19.3362652905456	39.0219433299469	30.097677085506	69.6988352160805	137.706711580483	99.9923748180609	173.548954041832	191.635437061225	230.729483214508	231.187143644224	184.788958138499	147.22622793463	92.2296405773309	77.7237411534807	103.063043060599	108.839305271169	77.0539212498122	251.759622867472	63.7483151711966	35.3731068803811	55.0233502507713	92.9630036638252	51.9826594391903	59.779744376989	52.5336909693176	28.2742867651511	96.2490085394562	84.1020189538101	69.4474284821477	90.536476403426	31.8619722458329	132.621014253857	105.678891627475	149.661240078853	60.6578737852973	73.9436693422085	50.5811210961124	237.98503072126	86.5388626368328	181.08794152233	104.766785305527	92.7744299242042	84.5820690108868	55.9677514609325	51.6388534417604	173.407514392531	196.3617789998	204.836458536578	184.43042507399	198.873715773586	203.9539932405	255.476487901004	132.750081671679	174.768609368657	182.796505573485	193.277168635384	81.5604037758107	73.3208713938309	141.580864680681	155.07179258309	112.301137871513	0	0	0	56.2483133022794	36.9874027508965	21.1871286928868	74.815033270463	69.5107100165736	75.7512486235425	40.6538443999393	64.5928788276358	48.2290514946478	69.0409390037775	32.3361539030839	41.8713317828797	57.0154290323569	40.1615342464115	26.7521658880758	20.5148044402481	22.7373954621197	95.7022755187553	97.853959824262	36.4451551313363	15.1666737685518	31.7164957355049	18.6317956630656	422.236787316482	255.318377510797	116.95126536904	283.745840724901	222.596591244646	272.825010297733	110.330215231974	122.881115190334	136.925242566756	105.544665998342	98.099049618255	109.618232557583	139.380401637769	144.981770582198	79.3322060025133	25.7022456160811	96.5939732655141	40.2993108181147	51.1273308200136	23.1150662381613	36.6778726938497	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella intestinigallinarum
GPB:bin_000209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03245994746954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37981259533199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.64484083871472	0	6.95463251371881	0	3.84168288715029	33.5229386332572	21.6110828049086	15.4547210135011	22.0622302536036	13.776313912891	13.8283260004303	8.16082142838917	3.57159068353794	0	8.21404216242436	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola
GPB:bin_000210	3.06360576763781	10.0060895347355	3.77157065818182	8.08596585643558	11.8378446762004	10.4620516059203	3.62472903327506	5.39251393865886	4.09081941140857	6.25846535692304	5.47711730562436	5.12296542770824	5.5633773473324	6.70414851436437	4.22030360321736	3.74928085255494	6.16437376188664	6.80509271856309	3.60002951893178	0	3.58956234669483	6.54868465045669	4.07790487875651	8.28032392509421	7.14787378347362	6.39924505834005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.4907627832537	13.4000889584134	6.33158495578687	5.7440301976664	12.9128383256139	14.1528593704034	9.69576423409919	12.0561115735298	9.54564691140606	10.1442336172439	8.33875936146735	11.2321417993094	5.30971785323067	5.67584297133149	11.8796380617508	9.00233289925108	8.96076542389286	9.97367142215988	7.39607378126472	6.3136627472085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.10992087119003	9.11351836549458	9.0622367518733	4.83944813654213	9.64188465326802	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Gallacutalibacter;s__Gallacutalibacter pullicola
GPB:bin_000211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.601677131086228	0.733240275664656	0.681736294633669	0	0.602648904313228	0.740042688253654	0.911224279778994	1.17210801533508	1.19311326739561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAJFPI01;s__
GPB:bin_000212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.76092013440165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas caecicola
GPB:bin_000213	2.54499660712722	2.55053738726907	1.98558302688031	1.6347353559233	5.74339484283338	0	3.87129520182121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__
GPB:bin_000215	1.68329057253806	1.83650512168719	1.53192376276603	6.73087109332464	6.79694625344973	20.5308604503458	2.45486958162746	4.6779587357915	2.4230515095538	6.16195213911556	0	0	0	3.1798486036264	0	0	0	0	0	0	0	7.50492607317935	2.96636079599627	5.23120886008277	8.23020073347862	1.73587723521032	1.84356348610771	0	4.53298510426424	0	3.7391962678621	0	0	0	0	0	0	0	0	0	14.0166552763799	0	0	0	6.4155728460163	13.6018008314334	3.87855277168298	3.91325331718491	9.57125301859023	0	0	7.24228839811836	3.82116198663025	7.16763972728352	3.74621767749508	2.51455156350779	0	0	0	0	0	16.9613975216641	0	0	0	0	0	178.569339746057	2.55826907716997	0	2.9325102106078	2.09031060252564	2.48036838503144	0	6.08966857468341	2.32549087044292	0	1.45428175414029	3.41846566678509	2.99426166059048	2.4348400867797	4.34750902559094	1.99781276930801	1.70017891044475	9.23455794929508	0	0	0	0	0	0	0	0	0	0	0	1.18207278910593	6.23952023816622	5.61598210797006	10.3087966683534	2.95335271078148	4.41088648622547	14.5379395094474	19.5884025036622	2.607566763751	10.8630076171208	5.349316361067	3.95819033883598	13.0038723690039	5.10833419150562	2.48742674945196	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans
GPB:bin_000217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26651438638901	2.48711540234377	3.58036592966479	3.74080783137704	2.14218008731821	1.93706265054355	2.89173628669875	3.41170987534186	2.59945428085389	4.35751931803229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.32519534712576	3.41058707750299	4.704345660997	2.09395887486989	5.01855177201137	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__
TG1:bin_000010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.0002697803547	91.3654970273107	46.6581899027985	65.5071306387184	134.360612498139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma avistercoris
